Box,Last Name,First Name,Series Title/Book Title,Series #,Book Title,Price 1,Price 2,Avg Price,Search Result
43,Campbell,John,Brigands of the Moon,,,60,49,55.2375,
39,Campbell,John W.,Invaders From The Infinite,,,1.5,3,27.85766667,
39,Campbell,John W.,Islands of Space,,,6,3,9.326,
39,Campbell,John W.,The Mightiest Machine,,,1.55,3.95,9.123666667,
39,Campbell,John W.,The Mightiest Machine,,,1.55,3.95,9.123666667,
39,Campbell,John W.,The Mightiest Machine,,,1.55,3.95,9.123666667,
39,Campbell,John W.,The Astounding Science Fiction Anthology,,,4,12.86,22.61033333,
39,Campbell,John W.,The Astounding Science Fiction Anthology,,,4,12.86,22.61033333,
39,Campbell,John W.,Analog 2,,,2,3.4,11.97933333,
39,Campbell,Marion,The Dark Twin,,,1.65,4.17,5.848,
39,Canning,John,50 Great Horror Stories,,,3.65,3.79,20.27833333,
39,Canning,John,50 Great Horror Stories,,,3.65,3.79,20.27833333,
39,Canning,John,50 Great Horror Stories,,,3.65,3.79,20.27833333,
39,Canning,Victor,The Man From The Turkish Slave,,,3.49,3.59,12.26766667,
40,Capek,Karel,War With The Newts,,,4.5,4.86,5.827333333,
40,Capps,Carroll M.,Secret of the Sunless World,,,1,1,8.624761905,
40,Carell,Paul,Invasion- They're Coming!,,,4.37,4.54,11.42433333,
43,Carey,Diane,Star Trek: Final Frontier,,,3.24,3.24,3.354,
40,Carlsen,Chris,The Bull Chief,,,11.95,8.95,19.07,
35,Carnell,John,New Writings in SF 9,,,3,4,8.638076923,
35,Carnell,John,New Writings in SF-4,,,4.5,6.1,17.015,
35,Carnell,John,New Writings in SF-4,,,4.5,6.1,17.015,
35,Carnell,John,New Writings in SF-15,,,4.48,4,12.03066667,
35,Carnell,John,New Writings in SF-3,,,4.09,4.09,6.001333333,
35,Carnell,John,New Writings in SF-3,,,4.09,4.09,6.001333333,
35,Carnell,John,New Writings in SF-17,,,1.95,8,12.36954545,
35,Carnell,John,New Writings in SF-8,,,3,4,10.535,
35,Carnell,John,New Writings in SF-9,,,3,4,8.638076923,
34,Carr,John Dickson,The Third Bullet,,,8.19,8.2,65.00227273,
34,Carr,John Dickson,The Problem Of The Wire Cage,,,4.23,4.23,4.346,
34,Carr,John Dickson,The Emperor's Snuff Box,,,4.08,4.08,5.111333333,
34,Carr,John Dickson,The Dead Man's Knock,,,5.46,5.46,7.233666667,
34,Carr,John Dickson,The House At Satan's Elbow,,,5.63,6.47,7.248,
34,Carr,John Dickson,Below Suspicion,,,4.14,4.14,5.608,
34,Carr,John Dickson,The Demoniacs,,,3.64,4.04,4.849666667,
34,Carr,John Dickson,The Sleeping Sphinx,,,2.59,5,19.107,
34,Carr,John Dickson,The Man Who Could Not Shudder,,,4.49,4.49,5.748333333,
34,Carr,John Dickson,The Witch of the Low Tide,,,3.26,3.26,4.229333333,
35,Carr,Terry,Universe 2,,,4,5,18.55153846,
35,Carr,Terry,An Exaltation of Stars,,,4,5,7.625333333,
35,Carr,Terry,An Exaltation of Stars,,,4,5,7.625333333,
35,Carr,Terry,Universe 5,,,4.05,4.05,9.794666667,
35,Carr,Terry,The Best Science Fiction of the Year #3,,,4.05,4.05,4.183,
35,Carr,Terry,This Side of Infinity,,,5,3.95,7.906842105,
35,Carr,Terry,On Our Way To The Future,,,4.38,4.51,6.531875,
35,Carr,Terry,Universe 1,,,4.55,4.55,33.11956522,
40,Carre,John Le,The Spy Who Cam In From The Cold,,,,,,No Result
40,Carrigan,Richard and Nancy,The Siren Stars,,,3,3.5,7.200384615,
40,Carter,Angela,Heroes & Villains,,,4.5,4.51,4.037666667,
40,Carter,Angela,Heroes & Villains,,,4.5,4.51,4.037666667,
40,Carter,John,The New Avengers: The Eagle's Nest,,,4.02,5,6.934230769,
40,Carter,John,The New Avengers: The Eagle's Nest,,,4.02,5,6.934230769,
37,Carter,Lin,Outworlder,,,4,4,8.190666667,
37,Carter,Lin,The Black Star,,,1,4.75,5.826666667,
37,Carter,Lin,Outworlder,,,4,4,8.190666667,
37,Carter,Lin,Sky Pirates of Callisto,,,3.49,3.49,3.677,
37,Carter,Lin,The Volcano Ogre,,,4.05,4,8.874666667,
37,Carter,Lin,Invisible Death,,,4.51,7.15,10.67333333,
37,Carter,Lin,The Nemesis of Evil,,,4.45,4.45,16.121,
37,Carter,Lin,Lost World of Time,,,1.5,1,6.101,
37,Carter,Lin,Thongor and the Dragon City,,,4.04,4.04,24.99666667,
37,Carter,Lin,The Valley Where Time Stood Still,,,5.5,5.8,13.40466667,
37,Carter,Lin,Discoveries in Fantasy,,,5,5.35,14.005,
37,Carter,Lin,Imaginary Worlds,,,10,19.51,140.04875,
37,Carter,Lin,Great Short Novels of Adult Fantasy I,,,6.86,2.5,8.747777778,
37,Carter,Lin,Mind Wizards of Callisto,,,4.14,4.14,13.253,
37,Carter,Lin,Flashing Swords! 2,,,4.34,4.36,8.426,
37,Carter,Lin,Outworlder,,,4,4,8.190666667,
37,Carter,Lin,Jandar of Callisto,,,4.51,1,5.386,
37,Carter,Lin,As The Green Star Rises,,,4.05,4.51,10.929,
37,Carter,Lin,Under The Green Star,,,4.4,1,7.852,
37,Carter,Lin,The Man Who Loved Mars,,,1.75,1.75,4.136666667,
37,Carter,Lin,Renegade of Callisto,,,5.85,5.99,22.10863636,
37,Carter,Lin,Beyond the Gates of Dream,,,1,2,4.237,
37,Carter,Lin,Beyond the Gates of Dream,,,1,2,4.237,
37,Carter,Lin,The Year's Best Fantasy Stories,,,4.05,4.45,6.67,
37,Carter,Lin,Sky Pirates of Callisto,,,3.49,3.49,3.677,
37,Carter,Lin,Time War,,,1.5,1.5,5.794666667,
37,Carter,Lin,Discoveries in Fantasy,,,5,5.35,14.005,
37,Carter,Lin,The Year's Best Fantasy Stories 4,,,4,7.75,26.962,
37,Carter,Lin,New Worlds For Old,,,3.88,10,21.76904762,
37,Carter,Lin,By The Light of the Green Star,,,3.5,3.5,10.52033333,
37,Carter,Lin,Under the Green Star,,,4.4,1,7.852,
37,Carter,Lin,By The Light of the Green Star,,,3.5,3.5,10.52033333,
37,Carter,Lin,Great Short Novels of Adult Fantasy Volume II,,,19.68,16.44,24.38777778,
37,Carter,Lin,Journey to the Underground World,,,5.79,4.95,17.17846154,
37,Carter,Lin,The Year's Best Fantasy Stories 2,,,4.09,4.94,15.22862069,
37,Carter,Lin,Thongor Against the Gods,,,3.67,1.65,4.527666667,
37,Carter,Lin,Thongor Fights the Pirates of Tarakus,,,4.49,4.5,4.939,
37,Carter,Lin,The Enchantress of World's End,,,5.66,5.66,7.483333333,
37,Carter,Lin,The Year's Best Fantasy Stories 3,,,5,7.5,13.2747619,
37,Carter,Lin,The Wizard of Lemuria,,,1,1,7.584,
37,Carter,Lin,Thongor of Lemuria,,,1,2,14.56833333,
37,Carter,Lin,Thongor In The City of Magicians,,,1.13,1.13,5.461666667,
37,Carter,Lin,Thongor At The End Of Time,,,3.64,4.05,4.828666667,
37,Carter,Lin,The Flame of Iridar,,,10,17.5,10.21148148,
37,Carter,Lin,Black Legion of Callisto,,,1,4.33,4.196333333,
37,Carter,Lin,Black Legion of Callisto,,,1,4.33,4.196333333,
37,Carter,Lin,The Warrior Of World's End,,,4.58,6.49,7.976,
37,Carter,Lin,Flashing Swords! I,,,3.95,,3.95,
37,Carter,Lin,Tower At The Edge of Time,,,1,4.24,3.742,
37,Carter,Lin,The Man Who Loved Mars,,,1.75,1.75,4.136666667,
37,Carter,Lin,Giant Of World's End,,,2.5,10,14.21111111,
37,Carter,Lin,Time War,,,1.5,1.5,5.794666667,
37,Carter,Lin,Flashing Swords! 3,,,14.95,7,23.846,
37,Carter,Lin,Ylana of Callisto,,,4.49,4.49,14.06,
37,Carter,Lin,The Black Star,,,1,4.75,5.826666667,
37,Carter,Lin,The Enchantress of World's End,,,5.66,5.66,7.483333333,
37,Carter,Lin,The Wizard of Zao,,,4.05,4.05,6.096,
37,Carter,Lin,The Warrior Of World's End,,,4.58,6.49,7.976,
37,Carter,Lin,When The Green Star Calls,,,3.59,3.99,5.578,
37,Carter,Lin,The Wizard of Zao,,,4.05,4.05,6.096,
37,Carter,Lin,The Man Who Loved Mars,,,1.75,1.75,4.136666667,
37,Carter,Lin,Lost Worlds,,,5.13,4,14.626,
37,Carter,Lin,In The Green Star's Glow,,,7.5,4,25.658,
37,Carter,Lin,Lankar Of Callisto,,,4.4,4.51,14.623,
37,Carter,Lin,Mind Wizards of Callisto,,,4.14,4.14,13.253,
37,Carter,Lin,"Golden Cities, Far",,,7.86,5,14.44105263,
37,Carter,Lin,Black Legion of Callisto,,,1,4.33,4.196333333,
37,Carter,Lin,The Quest of Kadji,,,1,5.01,6.191333333,
37,Carter,Lin,Lost World of Time,,,1.5,1,6.101,
37,Carter,Lin,Renegade of Callisto,,,5.85,5.99,22.10863636,
37,Carter,Lin,The City Outside The World,,,3.64,3.64,3.878666667,
37,Carter,Lin,Star Rogue,,,2,4.75,13.16233333,
37,Carter,Lin,Mad Empress Of Callisto,,,6,4.5,23.76366667,
36,Carter,Nick,Death Island,,,1.85,6.52,31.19142857,
36,Carter,Nick,The Amazon,,,4.09,4.5,11.00052632,
36,Carter,Nick,The Bright Blue Death,,,1.95,1.95,4.754705882,
36,Carter,Nick,The Judas Spy,,,4.14,4.38,10.23833333,
36,Carter,Nick,The Green Wolf Connection,,,1.5,4.5,9.962,
36,Carter,Nick,100,,,6,5.83,12.76857143,
36,Carter,Nick,The Berlin Target,,,4.08,4.08,38.988,
36,Carter,Nick,Target Red Star,,,5.37,6,15.60578947,
36,Carter,Nick,The Q-man,,,2.25,3,4.3125,
36,Carter,Nick,The Jamaican Exchange,,,4.75,7.61,27.83363636,
36,Carter,Nick,ThunderStrike In Syria,,,4.5,1,11.38789474,
36,Carter,Nick,Blood of the Scimitar,,,8.76,8.8,26.38923077,
36,Carter,Nick,Circle of Scorpions,,,5.37,5.37,21.293125,
36,Carter,Nick,The Kremlin Killer,,,,,,No Result
36,Carter,Nick,Night of the Warheads,,,13,13.02,35.36333333,
36,Carter,Nick,Death Island,,,1.85,6.52,31.19142857,
36,Carter,Nick,Operation Sharkbite,,,4.08,4.09,26.817,
36,Carter,Nick,The Budapest Run,,,5.68,5.68,18.43777778,
36,Carter,Nick,Caribbean Coup,,,6,13.8,33.22,
36,Carter,Nick,Berlin,,,6.8,3,11.24566667,
36,Carter,Nick,The Cobra Killer,,,,,,No Result
36,Carter,Nick,Night of the Avenger,,,4.1,4.14,8.523666667,
36,Carter,Nick,The Defector,,,1.58,1.34,15.065,
36,Carter,Nick,The Death's-Head Conspiracy,,,4.09,4.14,11.97619048,
36,Carter,Nick,Checkmate in Rio,,,2.75,4,41.15692308,
36,Carter,Nick,Operation Che Guevara,,,4.09,1,20.2395,
36,Carter,Nick,The Devil's Cockpit,,,4.47,8.99,17.41555556,
36,Carter,Nick,Seven Against Greece,,,4.14,4.2,13.74413793,
36,Carter,Nick,14 Seconds to Hell,,,4.49,7.95,10.96125,
36,Carter,Nick,Assignment: Israel,,,4.09,1.6,5.181923077,
36,Carter,Nick,Under The Wall,,,4.45,4.45,12.683,
36,Carter,Nick,The Tulip Affair,,,3.49,1,42.19333333,
36,Carter,Nick,Amsterdam,,,1,4,14.29090909,
36,Carter,Nick,The Terrible Ones,,,3.49,3.49,4.369,
36,Carter,Nick,14 Seconds to Hell,,,4.49,7.95,10.96125,
36,Carter,Nick,Istanbul,,,4.47,4.48,9.923666667,
36,Carter,Nick,The Katmandu Contract,,,3.59,3.59,16.34586207,
36,Carter,Nick,The Liquidator,,,1.65,3.07,9.966315789,
36,Carter,Nick,Race of Death,,,3.64,3.64,17.80863636,
36,Carter,Nick,The Executioners,,,3.59,3.59,15.43344828,
36,Carter,Nick,100,,,6,5.83,12.76857143,
36,Carter,Nick,The Eyes of the Tiger,,,6.21,6.28,12.64785714,
36,Carter,Nick,The Arab Plague,,,4.27,4.51,5.065,
36,Carter,Nick,Macao,,,4.08,4.08,19.4,
36,Carter,Nick,Moscow,,,4.94,4.94,12.89266667,
36,Carter,Nick,Danger Key,,,3.59,4.33,5.213333333,
36,Carter,Nick,Hanoi,,,2,2.25,17.10388889,
36,Carter,Nick,Saigon,,,1,1,7.095333333,
36,Carter,Nick,14 Seconds to Hell,,,4.49,7.95,10.96125,
36,Carter,Nick,Dragon Flame,,,2.85,3,18.3325,
36,Carter,Nick,The Mark of Cosa Nostra,,,4.51,4.55,4.6696,
36,Carter,Nick,Sign of the Cobra,,,4.49,4.51,20.707,
36,Carter,Nick,Double Identity,,,4.49,1.5,14.94866667,
36,Carter,Nick,The Human Time Bomb,,,4.09,1.25,19.15833333,
36,Carter,Nick,"Nick Carter, Detective",,,3.25,7.09,15.04642857,
36,Carter,Nick,Race of Death,,,3.64,3.64,17.80863636,
36,Carter,Nick,Assignment: Intercept,,,3.07,6,12.26727273,
36,Carter,Nick,"Nick Carter, Detective",,,3.25,7.09,15.04642857,
36,Carter,Nick,The Mark of Cosa Nostra,,,4.51,4.55,4.6696,
36,Carter,Nick,A Bullet For Fidel,,,3.49,3.59,12.37461538,
36,Carter,Nick,Web of Spies,,,1.47,6.99,31.13153846,
36,Carter,Nick,Our Agent in Rome is Missing,,,4.02,4.69,4.448333333,
