Box,Last Name,First Name,Series Title/Book Title,Series #,Book Title,
14,Maine,Charles Eric,He Owned the World,,,
18,Majors,Simon,The Druid Stone,,,
18,Malcolm,Donald,The Iron Rain,,,
18,Malzberg,Barry N.,The Falling Astronauts,,,
18,Malzberg,Barry N.,Tactics of Conquest,,,
18,Malzberg,Barry N.,The Men Inside,,,
18,Malzberg,Barry N.,Beyond Apollo,,,
18,Malzberg,Barry N.,The Day of the Burning,,,
18,Malzberg,Barry N.,The Men Inside,,,
18,Malzberg,Barry N.,Galaxies,,,
18,Malzberg,Barry N.,In The Enclosure,,,
18,Malzberg,Barry N.,Overlay,,,
18,Manchester,William,The Arms of Krupp,,,
18,Manchester,William,The Arms of Krupp,,,
18,Mantley,John,The 27th Day,,,
18,Manvell,Roger,The Dreamers,,,
S2,Many ,Authors,Perry Rhodan,1,Enterprise Stardust,
S2,Many ,Authors,Perry Rhodan,1,Enterprise Stardust,
S2,Many ,Authors,Perry Rhodan,1,Enterprise Stardust,
S2,Many ,Authors,Perry Rhodan,2,The Radiant Dome,
S2,Many ,Authors,Perry Rhodan,2,The Radiant Dome,
S2,Many ,Authors,Perry Rhodan,2,The Radiant Dome,
S2,Many ,Authors,Perry Rhodan,3,Galactic Alarm,
S2,Many ,Authors,Perry Rhodan,4,Invasion From Space,
S2,Many ,Authors,Perry Rhodan,5,The Vega Sector,
S2,Many ,Authors,Perry Rhodan,6,The Secret of the Time Vault,
S2,Many ,Authors,Perry Rhodan,6,The Secret of the Time Vault,
S2,Many ,Authors,Perry Rhodan,7,Fortress of the Six Moons,
S2,Many ,Authors,Perry Rhodan,8,The Galactic Riddle,
S2,Many ,Authors,Perry Rhodan,8,The Galactic Riddle,
S2,Many ,Authors,Perry Rhodan,9,Quest Through Space and Time,
S2,Many ,Authors,Perry Rhodan,10,The Ghosts of Gol,
S2,Many ,Authors,Perry Rhodan,11,The Planet of the Dying Sun,
S2,Many ,Authors,Perry Rhodan,11,The Planet of the Dying Sun,
S2,Many ,Authors,Perry Rhodan,12,The Rebels of Tuglan,
S2,Many ,Authors,Perry Rhodan,12,The Rebels of Tuglan,
S2,Many ,Authors,Perry Rhodan,13,The Immortal Unknown,
S2,Many ,Authors,Perry Rhodan,13,The Immortal Unknown,
S2,Many ,Authors,Perry Rhodan,14,Venus in Danger,
S2,Many ,Authors,Perry Rhodan,14,Venus in Danger,
S2,Many ,Authors,Perry Rhodan,15,Escape to Venus,
S2,Many ,Authors,Perry Rhodan,16,Secret Barrier X,
S2,Many ,Authors,Perry Rhodan,17,The Venus Trap,
S2,Many ,Authors,Perry Rhodan,18,Menace of the Mutant Master,
S2,Many ,Authors,Perry Rhodan,18,Menace of the Mutant Master,
S2,Many ,Authors,Perry Rhodan,19,Mutants Vs. Mutants,
S2,Many ,Authors,Perry Rhodan,20,The Thrall of Hypno,
S2,Many ,Authors,Perry Rhodan,20,The Thrall of Hypno,
S2,Many ,Authors,Perry Rhodan,21,The Cosmic Decoy,
S2,Many ,Authors,Perry Rhodan,22,The Fleet of the Springers,
S2,Many ,Authors,Perry Rhodan,22,The Fleet of the Springers,
S2,Many ,Authors,Perry Rhodan,23,Peril on Ice Planet,
S2,Many ,Authors,Perry Rhodan,24,Infinity Flight,
S2,Many ,Authors,Perry Rhodan,25,Snowman In Flames,
S2,Many ,Authors,Perry Rhodan,25,Snowman In Flames,
S2,Many ,Authors,Perry Rhodan,26,Cosmic Traitor,
S2,Many ,Authors,Perry Rhodan,27,Planet of the Gods,
S2,Many ,Authors,Perry Rhodan,28,The Plauge of Oblivion,
S2,Many ,Authors,Perry Rhodan,29,A World Gone Mad,
S2,Many ,Authors,Perry Rhodan,30,To Arkon!,
S2,Many ,Authors,Perry Rhodan,31,Realm of the Tri-planets,
S2,Many ,Authors,Perry Rhodan,32,Challenge of the Unknown,
S2,Many ,Authors,Perry Rhodan,33,The Giant's Partner,
S2,Many ,Authors,Perry Rhodan,34,SOS: Spaceship Titan!,
S2,Many ,Authors,Perry Rhodan,35,Beware the Microbots,
S2,Many ,Authors,Perry Rhodan,36,Man and Monster,
S2,Many ,Authors,Perry Rhodan,37,Epidemic Center: Aralon,
S2,Many ,Authors,Perry Rhodan,38,Project: Earthsave,
S2,Many ,Authors,Perry Rhodan,39,The Silence of Gom,
S2,Many ,Authors,Perry Rhodan,39,The Silence of Gom,
S2,Many ,Authors,Perry Rhodan,40,Red Eye of Betelgeuse,
S2,Many ,Authors,Perry Rhodan,41,The Earth Dies,
S2,Many ,Authors,Perry Rhodan,42,Time's Lonely One,
S2,Many ,Authors,Perry Rhodan,43,Life Huny,
S2,Many ,Authors,Perry Rhodan,44,The Pseudo One,
S2,Many ,Authors,Perry Rhodan,45,Unknown Sector: Milky Way,
S2,Many ,Authors,Perry Rhodan,45,Unknown Sector: Milky Way,
S2,Many ,Authors,Perry Rhodan,46,Again: Atlan!,
S2,Many ,Authors,Perry Rhodan,47,Shadow of the Mutant Master,
S2,Many ,Authors,Perry Rhodan,48,The Dead Live,
S2,Many ,Authors,Perry Rhodan,49,Solar Assassins,
S2,Many ,Authors,Perry Rhodan,49,Solar Assassins,
S2,Many ,Authors,Perry Rhodan,50,Attack from the Unseen,
S2,Many ,Authors,Perry Rhodan,51,Return From the Void,
S2,Many ,Authors,Perry Rhodan,52,Fortress Atlantis,
S2,Many ,Authors,Perry Rhodan,53,Spybot!,
S2,Many ,Authors,Perry Rhodan,54,The Blue Dwarfs,
S2,Many ,Authors,Perry Rhodan,55,The Micro-Techs,
S2,Many ,Authors,Perry Rhodan,56,Prisoner of Time,
S2,Many ,Authors,Perry Rhodan,57,A Touch of Eternity,
S2,Many ,Authors,Perry Rhodan,57,A Touch of Eternity,
S2,Many ,Authors,Perry Rhodan,58,The Guardians,
S2,Many ,Authors,Perry Rhodan,59,Interlude On Siliko 5,
S2,Many ,Authors,Perry Rhodan,60,Dimension Search,
S2,Many ,Authors,Perry Rhodan,61,Death Waits In Semispace,
S2,Many ,Authors,Perry Rhodan,62,The Last Days of Atlantis,
S2,Many ,Authors,Perry Rhodan,62,The Last Days of Atlantis,
S2,Many ,Authors,Perry Rhodan,62,The Last Days of Atlantis,
S2,Many ,Authors,Perry Rhodan,63,The Tigris Leaps,
S2,Many ,Authors,Perry Rhodan,64,The Ambassadors From Aurigel,
S2,Many ,Authors,Perry Rhodan,65,Renegades of the Future,
S2,Many ,Authors,Perry Rhodan,66,The Horror,
S2,Many ,Authors,Perry Rhodan,66,The Horror,
S2,Many ,Authors,Perry Rhodan,67,Crimson Universe,
S2,Many ,Authors,Perry Rhodan,67,Crimson Universe,
S2,Many ,Authors,Perry Rhodan,68,Under the Stars of Druufon,
S2,Many ,Authors,Perry Rhodan,69,The Bonds of Eternity,
S2,Many ,Authors,Perry Rhodan,70,Thora's Sacrifice,
S2,Many ,Authors,Perry Rhodan,71,The Atom Hell of Grautier,
S2,Many ,Authors,Perry Rhodan,72,Caves of the Druufs,
S2,Many ,Authors,Perry Rhodan,73,Spaceship of Ancestors,
S2,Many ,Authors,Perry Rhodan,74,Checkmate:Universe,
S2,Many ,Authors,Perry Rhodan,75,"Planet Topide, Please Reply!",
S2,Many ,Authors,Perry Rhodan,76,Recruits For Arkon,
S2,Many ,Authors,Perry Rhodan,77,Conflict Center: Naator,
S2,Many ,Authors,Perry Rhodan,78,Power Key,
S2,Many ,Authors,Perry Rhodan,79,The Sleepers,
S2,Many ,Authors,Perry Rhodan,80,The Columbus Affair,
S2,Many ,Authors,Perry Rhodan,81,Pucky's Greatest Hour,
S2,Many ,Authors,Perry Rhodan,82,Atlan In Danger,
S2,Many ,Authors,Perry Rhodan,83,Ernst Ellert Returns!,
S2,Many ,Authors,Perry Rhodan,83,,
S2,Many ,Authors,Perry Rhodan,84,Secret Mission: Moluk,
S2,Many ,Authors,Perry Rhodan,85,Enemy In The Dark,
S2,Many ,Authors,Perry Rhodan,86,Blazing Sun,
S2,Many ,Authors,Perry Rhodan,87,The Starless Realm,
S2,Many ,Authors,Perry Rhodan,88,The Mystery of the Anti,
S2,Many ,Authors,Perry Rhodan,89,Power's Price,
S2,Many ,Authors,Perry Rhodan,90,Unleashed Powers,
S2,Many ,Authors,Perry Rhodan,91,Friend to Mankind,
S2,Many ,Authors,Perry Rhodan,92,The Target Star,
S2,Many ,Authors,Perry Rhodan,93,Vagabond of Space,
S2,Many ,Authors,Perry Rhodan,93,,
S2,Many ,Authors,Perry Rhodan,94,Action: Division 3,
S2,Many ,Authors,Perry Rhodan,95,The Plasma Monster,
S2,Many ,Authors,Perry Rhodan,95,,
S2,Many ,Authors,Perry Rhodan,96,Horn: Green,
S2,Many ,Authors,Perry Rhodan,97,Phantom Fleet,
S2,Many ,Authors,Perry Rhodan,98,The Idol From Passa,
S2,Many ,Authors,Perry Rhodan,99,The Blue System,
S2,Many ,Authors,Perry Rhodan,100,Desert of Death's Domain,
S2,Many ,Authors,Perry Rhodan,101,Blockade: Lepso,
S2,Many ,Authors,Perry Rhodan,102,Spoor of the Antis,
S2,Many ,Authors,Perry Rhodan,103,False Front,
S2,Many ,Authors,Perry Rhodan,104,The Man With Two Faces,
S2,Many ,Authors,Perry Rhodan,105,Wonderflower Of Utik,
S2,Many ,Authors,Perry Rhodan,105,,
S2,Many ,Authors,Perry Rhodan,106,Caller From Eternity,
S2,Many ,Authors,Perry Rhodan,106,,
S2,Many ,Authors,Perry Rhodan,107,The Emperor & The Monster,
S2,Many ,Authors,Perry Rhodan,108,Duel Under The Double Sun,
S2,Many ,Authors,Perry Rhodan,108,,
S2,Many ,Authors,Perry Rhodan,109,The Stolen Spacefleet,
S2,Many ,Authors,Perry Rhodan,110,Sgt. Robot,
S2,Many ,Authors,Perry Rhodan,111,Seeds of Ruin,
S2,Many ,Authors,Perry Rhodan,112,Planet Mechanica,
S2,Many ,Authors,Perry Rhodan,113,Heritage of the Lizard People,
S2,Many ,Authors,Perry Rhodan,114,Death's Demand,
S2,Many ,Authors,Perry Rhodan,115,Saboteurs in A-1,
S2,Many ,Authors,Perry Rhodan,116,The Psycho Duel,
S2,Many ,Authors,Perry Rhodan,117,Savior of the Empire,
S2,Many ,Authors,Perry Rhodan,118,The Shadows Attack,
S2,Many ,Authors,Perry Rhodan,,The Wasp Men Attack,
S2,Many ,Authors,Perry Rhodan,,The Wasp Men Attack,
S2,Many ,Authors,Perry Rhodan,,Menace of Atomigeddon,
S2,Many ,Authors,Perry Rhodan,,Robot Threat: New York,
S2,Many ,Authors,Perry Rhodan,,In The Center of the Galaxy,
S2,Many ,Authors,Perry Rhodan,,In The Center of the Galaxy,
S2,Many ,Authors,Atlan,1,Spider Desert,
S2,Many ,Authors,Atlan,1,Spider Desert,
S2,Many ,Authors,Atlan,2,Flight from Tarkihl,
S2,Many ,Authors,Atlan,3,Pale Country Pursuit,
S2,Many ,Authors,Atlan,4,The Crystal Prince,
S2,Many ,Authors,Atlan,4,The Crystal Prince,
S2,Many ,Authors,Atlan,5,War of the Ghosts,
S2,Many ,Authors,Atlan,5,War of the Ghosts,
1,Margaret,Weis,Time of the Twins Legends: Volume 1,,,
18,Margroff,Robert,The E.S.P. Worm,,,
18,Margroff,Robert,The E.S.P. Worm,,,
18,Margulies,Leo,Weird Tales,,,
18,Margulies,Leo,World of Weird,,,
15,Mark,Ted,The Girl from Pussycat,,,
15,Mark,Ted,The Pussycat Transplant,,,
15,Mark,Ted,The Man From Charisma,,,
15,Mark,Ted,Circle of Sin,,,
15,Mark,Ted,"My son, The Double Agent",,,
15,Mark,Ted,The Ted Mark Reader,,,
15,Mark,Ted,"Rip it off, Relevant!",,,
15,Mark,Ted,The 9-month Caper,,,
15,Mark,Ted,The 9-month Caper,,,
15,Mark,Ted,"Pussycat, Pussycat!",,,
15,Mark,Ted,Room at the Topless,,,
15,Mark,Ted,Come by my O.R.G.Y.,,,
15,Mark,Ted,"Right on, Relevant!",,,
15,Mark,Ted,"Right on, Relevant!",,,
15,Mark,Ted,The Nude wore Black,,,
15,Mark,Ted,A Hard Day's Knight,,,
15,Mark,Ted,Dr. Nyet,,,
15,Mark,Ted,The Real Gone Girls,,,
15,Mark,Ted,The Square Root of Sex,,,
15,Mark,Ted,The Square Root of Sex,,,
15,Mark,Ted,Back Home At The O.R.G.Y.,,,
15,Mark,Ted,The Nude Who Never,,,
15,Mark,Ted,The Unhatched Egghead,,,
18,Markham,Robert,Colonel Sun,,,
18,Markham,Robert,Colonel Sun,,,
18,Marlowe,Dan J.,Operation Deathmaker,,,2600
18,Marlowe,Dan J.,Never Live Twice,,,
18,Marlowe,Dan J.,Operation Drumfire,,,
18,Marlowe,Dan J.,Flashpoint,,,
18,Marlowe,Dan J.,Operation Breakthrough,,,
18,Marlowe,Dan J.,Operation Breakthrough,,,
18,Marlowe,Dan J.,Operation Whiplash,,,
18,Marlowe,Dan J.,Operation Hammerlock,,,
18,Marlowe,Dan J.,Operation Drumfire,,,
18,Marlowe,Dan J.,One Endless Hour,,,
18,Marlowe,Dan J.,Flashpoint,,,
18,Marlowe,Dan J.,Operation Drumfire,,,
18,Marlowe,Dan J.,The Name Of The Game is Death,,,
18,Marlowe,Dan J.,Operation Flashpoint,,,
18,Marlowe,Dan J.,Operation Flashpoint,,,
18,Marlowe,Dan J.,Operation Checkmate,,,
18,Marlowe,Dan J.,Operation Checkmate,,,
18,Marlowe,Stephen,Drum Beat - Marianne,,,
18,Marlowe,Stephen,Trouble is my Name,,,
18,Marlowe,Stephen,Murder is my Dish,,,
18,Marlowe,Stephen,Drum Beat - Erica,,,
18,Marlowe,Stephen,Peril is my Pay,,,
18,Marlowe,Stephen,Drum Beat - Dominique,,,
18,Marlowe,Stephen,Violence is my Business,,,
18,Marquand,John P.,"Thank you, Mr. Moto",,,
18,Marquand,John P.,The Last of Mr. Moto,,,
18,Marquand,John P.,"Think Fast, Mr. Moto",,,
18,Marquand,John P.,Your Turn Mr. Moto,,,
17,Marric,J.J.,Gideon's Month,,,
17,Marric,J.J.,Gideon's Lot,,,
17,Marric,J.J.,Gideon's River,,,
17,Marric,J.J.,Gideon's Vote,,,
17,Marric,J.J.,Gideon's Lot,,,
17,Marric,J.J.,Gideon's Risk,,,
17,Marric,J.J.,Gideon's River,,,
17,Marric,J.J.,Gideon's March,,,
17,Marric,J.J.,Gideon's Power,,,
17,Marric,J.J.,Gideon's Month,,,
18,Marsh,Erik,The Case of the Radioactive Redhead,,,
17,Marsh,Ngaio,Death At The Bar,,,
17,Marsh,Ngaio,Photo Finish,,,
17,Marsh,Ngaio,Dead Water,,,
17,Marsh,Ngaio,Scales of Justice,,,
17,Marsh,Ngaio,A Man Lay Dead,,,
17,Marsh,Ngaio,Clutch of Constables,,,
17,Marsh,Ngaio,"Swing, Brother, Swing!",,,
43,Marshak,Sondra,The Fate Of The Phoenix,,,
43,Marshak,Sondra,Star Trek: The New Voyages,,,
43,Marshak,Sondra,Star Trek: The New Voyages,,,
43,Marshak,Sondra,The Price of the Phoenix,,,
17,Marshall,Edison,The Lost Land,,,
17,Martia,Astron Del,One Against Time,,,
17,Martia,Astron Del,One Against Time,,,
17,Martia,Astron Del,One Against Time,,,
18,Martin,George R.R.,Windhaven,,,
18,Martin,George R.R.,Songs of Stars and Shadows,,,
18,Martin,George R.R.,Songs of Stars and Shadows,,,
18,Martin,George R.R.,Songs of Stars and Shadows,,,
43,Martin,Les,The Shadow,,,
18,Martindale,Chris,Curse of the Werewolf,,,
19,Mason,David,Kavin's World,,,
19,Mason,David,The Shores of Tomorrow,,,
19,Mason,David,The Sorcerer's Skull,,,
19,Mason,David,The Shores of Tomorrow,,,
19,Mason,Douglas R.,Ring of Violence,,,
19,Mason,Douglas R.,Matrix,,,
19,Mason,Douglas R.,Dilation Effect,,,
19,Mason,Douglas R.,The End Bringers,,,
19,Mason,Douglas R.,Ring of Violence,,,
19,Mason,Douglas R.,Eight Against Utopia,,,
19,Mason,Van Wyck,The Gracious Lily Affair,,,
19,Mason,Van Wyck,The Deadly Orbit Mission,,,
19,Mason,Van Wyck,Himalayan Assignment,,,
18,Massa,Jack,Mooncrow,,,
18,Massle,Robert K.,Nicholas and Alexandra,,,
18,Matheson,Richard,The Shores of Space,,,
18,Matheson,Richard,The Shores of Space,,,
18,Maupassant,Guy de,Tales of Supernatural Terror,,,
18,Maxfield,Henry S.,The Double Man,,,
18,Maxwell,Ann,The Jaws of Menx,,,
18,Maxwell,Ann,Change,,,
18,May,Julian,The Many-Colored Land,,,
18,May,Julian,The Golden Torc,,,
18,May,Julian,The Golden Torc,,,
18,Mayo,James,Sergeant Death,,,
18,Mayo,James,Let Sleeping Girls Lie,,,
18,Mayo,James,Hammerhead,,,
18,McAllister,Bruce,Humanity Prime,,,
18,McAllister,Bruce,Humanity Prime,,,
17,McBain,Ed,Cop Hater,,,
17,McBain,Ed,The Mugger,,,
17,McBain,Ed,Like Love,,,
17,McBain,Ed,Murder in the Navy,,,
17,McBain,Ed,Even the Wicked,,,
17,McBain,Ed,Runaway Black,,,
17,McBain,Ed,"Hail, Hail, The Gang's All Here!",,,
17,McBain,Ed,The Empty Hours,,,
17,McBain,Ed,Ten Plus One,,,
17,McBain,Ed,Death of a Nurse,,,
17,McBain,Ed,Shotgun,,,
17,McBain,Ed,Ax,,,
17,McBain,Ed,Give the Boys a Great Big Hand,,,
17,McBain,Ed,Hail to the Chief,,,
17,McBain,Ed,King's Ransom,,,
17,McBain,Ed,The Empty Hours,,,
17,McBain,Ed,He Who Hesitates,,,
17,McBain,Ed,He Who Hesitates,,,
17,McBain,Ed,He Who Hesitates,,,
17,McBain,Ed,The Mugger,,,
17,McCabe,John,Mr. Laurel & Mr.Hardy,,,
16,McCaffrey,Anne,Get Off The Unicorn,,,
16,McCaffrey,Anne,The Ship Who Sang,,,
16,McCaffrey,Anne,Decision At Doona,,,
16,McCaffrey,Anne,Restoree,,,
16,McCaffrey,Anne,Decision At Doona,,,
16,McCaffrey,Anne,Crystal Singer,,,
16,McCaffrey,Anne,Get Off The Unicorn,,,
16,McCaffrey,Anne,Dragon flight,,,
16,McCaffrey,Anne,Dragonquest,,,
16,McCaffrey,Anne,Dragonsinger,,,
16,McCaffrey,Anne,Dragonsong,,,
16,McCaffrey,Anne,The Ship Who Sang,,,
16,McCaffrey,Anne,Powers That Be,,,
16,McCaffrey,Anne,Dragondrums,,,
16,McCaffrey,Anne,The White Dragon,,,
16,McCaffrey,Anne,The White Dragon,,,
16,McCaffrey,Anne,The White Dragon,,,
16,McCaffrey,Anne,The Ride Pegasus,,,
16,McCaffrey,Anne,Dragonquest,,,
17,McCann,Edson,Preferred Risk,,,
17,McCurtin,Peter,New Orleans Holocaust,,,
17,McCurtin,Peter,The Marksman #1,,,
16,McCutchan,Philip,The Dead Line,,,
16,McCutchan,Philip,The DeadLine,,,
17,McCutchan,Philip,Warmaster,,,
17,McDaniel,David,The Arsenal Out of Time,,,
17,McDaniel,David,The Arsenal Out of Time,,,
S4,McDaniel,David,The Man From U.N.C.L.E.,4,The Dagger Affair,
S4,McDaniel,David,The Man From U.N.C.L.E.,4,,
S4,McDaniel,David,The Man From U.N.C.L.E.,6,The Vampire Affair,
S4,McDaniel,David,The Man From U.N.C.L.E.,6,,
S4,McDaniel,David,The Man From U.N.C.L.E.,6,,
S4,McDaniel,David,The Man From U.N.C.L.E.,6,,
S4,McDaniel,David,The Man From U.N.C.L.E.,6,,
S4,McDaniel,David,The Man From U.N.C.L.E.,13,The Rainbow Affair,
16,McEnroe,Richard S.,Proteus: Voices for the 80's,,,
16,McIlvanney,William,Laidlaw,,,
16,McIntosh,J.T.,The Million Cities,,,
16,McIntosh,J.T.,Six Gates From Limbo,,,
16,McIntosh,J.T.,Flight From Rebirth,,,
16,McIntosh,J.T.,Transmigration,,,
16,McIntosh,J.T.,The Suiciders,,,
16,McIntyre,Vonda N.,The Moon and the Sun,,,
16,McIntyre,Vonda N.,The Exile Waiting,,,
16,McIntyre,Vonda N.,Star Trek IV: The Voyage Home,,,
43,McIntyre,Vonda N.,Star Trek III: The Search for Spock,,,
43,McIntyre,Vonda N.,Star Trek IV: The Voyage Home,,,
43,McIntyre,Vonda N.,Star Trek IV: The Voyage Home,,,
43,McIntyre,Vonda N.,Star Trek: The Wrath of Khan,,,
43,McIntyre,Vonda N.,Star Trek Enterprise: The First Adventure,,,
16,McKenney,Kenneth,The Moonchild,,,
16,McKillip,Patricia A.,The Forgotten Beasts of Eld,,,
16,McKillip,Patricia A.,Heir of Sea and Fire,,,
16,McKillip,Patricia A.,Harpist in the Wind,,,
16,McKinley,Robin,The Hero and the Crown,,,
16,McLaughlin,Dean,Dome World,,,
16,McLaughlin,Dean,The Man Who Wanted Stars,,,
16,McNeill,George,The Plantation,,,
18,Mead,Matt,Star Crossed,,,
18,Mead,Shepherd,The Big Ball of Wax,,,
18,Mead,Shepherd,The Carefully Considered Rape of the World,,,
18,Mead,Shepherd,The Big Ball of Wax,,,
18,Meade,Richard,The Sword of Morning Star,,,
18,Meade,Richard,Exile's Quest,,,
18,Mendelsohn Jr.,Felix,Superbaby,,,
18,Mendelson,Drew,Pilgrimage,,,
18,Merak,A.J.,The Frozen Planet,,,
18,Meredith,George,The Shaving of Shagpat,,,
18,Meredith,Richard C.,The Sky is Filled With Ships,,,
18,Meredith,Richard C.,We all Died At Breakaway Station,,,
18,Merril,Judith,Daughters of Earth,,,
18,Merril,Judith,Out of Bounds,,,
18,Merril,Judith,The Tomorrow People,,,
S4,Merril,Judith,11th Annual Edition The Year's Best S-F,,,
18,Merritt,A.,The Metal Monster,,,
18,Merritt,A.,Dwellers In The Mirage,,,
18,Merritt,A.,The Face In The Abyss,,,
18,Merritt,A.,The Ship of Ishtar,,,
18,Merritt,A.,The Moon Pool,,,
18,Merritt,A.,Seven Footprints To Satan,,,
18,Merritt,A.,Dwellers In The Mirage,,,
18,Merritt,A.,The Metal Monster,,,
18,Merritt,A.,Dwellers In The Mirage,,,
18,Merritt,A.,Seven Footprints To Satan,,,
18,Merritt,A.,The Ship of Ishtar,,,
18,Merwin Jr.,Sam,The White Widows,,,
18,Messman,Jon,The Revenger ,3,The Vendetta Contract,
18,Meyer,Nicholas,The West End Horror,,,
18,Meyer,Nicholas,The Seven-Per-Cent Solution,,,
18,Meyer,Nicholas,The Seven-Per-Cent Solution,,,
18,Meyers,Richard S.,The Incredible Hulk in Cry Of The Beast,,,
18,Meyers,Roy,Destiny and the Dolphins,,,
18,Meyers,Roy,Destiny and the Dolphins,,,
18,Meyers,Roy,Dolphin Boy,,,
18,Meyers,Roy,Daughters of the Dolphin,,,
18,Meyers,Roy,Daughters of the Dolphin,,,
18,Mezo,Francine,Unless She Burn,,,
18,Miall,Robert,UFO 2,,,
18,Miller,Victor B.,Seige,,,
18,Miller,Victor B.,Girl In The River,,,
18,Miller Jr.,Walter M.,The View From the Stars,,,
18,Miller Jr.,Walter M.,A Canticle For Leibowitz,,,
18,Mirrlees,Hope,LUD-in-the-mist,,,
43,Mitchell,J. Leslie,Three Go Back,,,
18,Mitchison,Naomi,Memoirs of a Spacewoman,,,
18,Mitchison,Naomi,Memoirs of a Spacewoman,,,
18,Monig,Christopher,Abra-Cadaver,,,
18,Monig,Christopher,The Lonely Graves,,,
18,Monig,Christopher,The Burned Man,,,
18,Monsarrat,Nicholas,The Time Before This,,,
18,Montagu,Ewen,The Man Who Never Was,,,
18,Monteleone,Thomas F.,The Time Connection,,,
15,Moorcock,Michael,Count Brass,,,
15,Moorcock,Michael,The Knight of the Swords,,,
15,Moorcock,Michael,The Time Dweller,,,
15,Moorcock,Michael,The Twilight Man,,,
15,Moorcock,Michael,The Warlord of the Air,,,
15,Moorcock,Michael,Sorcerer's Amulet,,,
15,Moorcock,Michael,Stormbringer,,,
15,Moorcock,Michael,The Mad God's Amulet,,,
15,Moorcock,Michael,The Blood Red Game,,,
15,Moorcock,Michael,The Stealer of Souls,,,
15,Moorcock,Michael,The Weird of the White Wolf,,,
15,Moorcock,Michael,The King of the Swords,,,
15,Moorcock,Michael,The Cornelius Chronicles Vol. II,,,
15,Moorcock,Michael,The Chinese Agent,,,
15,Moorcock,Michael,Sword of the Dawn,,,
15,Moorcock,Michael,The Rituals of Infinity,,,
15,Moorcock,Michael,An Alien Heat,,,
15,Moorcock,Michael,The Shores of Death,,,
15,Moorcock,Michael,The Winds of Limbo,,,
15,Moorcock,Michael,The Sword and the Stallion,,,
15,Moorcock,Michael,The Queen of the Swords,,,
15,Moorcock,Michael,The Lord of the Spiders,,,
15,Moorcock,Michael,Phoenix in Obsidian,,,
15,Moorcock,Michael,The Sundered Worlds,,,
15,Moorcock,Michael,The Fireclown,,,
15,Moorcock,Michael,The Runestaff,,,
15,Moorcock,Michael,The Time of the Hawklords,,,
15,Moorcock,Michael,The Quest for Tanelorn,,,
15,Moorcock,Michael,The Champion of Garathorm,,,
15,Moorcock,Michael,The Sleeping Sorceress,,,
15,Moorcock,Michael,The Cornelius Chronicles Vol. I,,,
15,Moorcock,Michael,An Alien Heat,,,
15,Moorcock,Michael,The Chronicles of Corum,,,
15,Moorcock,Michael,A Cure for Cancer,,,
15,Moorcock,Michael,Behold the Man,,,
15,Moorcock,Michael,Legends From the End of Time,,,
15,Moorcock,Michael,The Weird of the White Wolf,,,
15,Moorcock,Michael,The Land Leviathan,,,
15,Moorcock,Michael,The Sailor on the Seas of Fate,,,
15,Moorcock,Michael,The Bane of the Black Sword,,,
15,Moorcock,Michael,The Vanishing Tower,,,
15,Moorcock,Michael,The Time Dweller,,,
15,Moorcock,Michael,A Messiah at the End of Time,,,
15,Moorcock,Michael,Dying for Tomorrow,,,
15,Moorcock,Michael,Elric of Melnibone,,,
15,Moorcock,Michael,Hawkmoon,,,
15,Moorcock,Michael,The Eternal Champion,,,
15,Moorcock,Michael,The Master of the Pit,,,
15,Moorcock,Michael,The Eternal Champion,,,
15,Moorcock,Michael,The Oak and the Ram,,,
15,Moorcock,Michael,The Eternal Champion,,,
15,Moorcock,Michael,The Singing Citadel,,,
15,Moorcock,Michael,The Cornelius Chronicles Vol. I,,,
15,Moorcock,Michael,The Swords Trilogy,,,
15,Moorcock,Michael,Elric of Melnibone,,,
15,Moorcock,Michael,The Black Corridor,,,
15,Moorcock,Michael,The Dreaming City,,,
15,Moorcock,Michael,The Ice Schooner,,,
15,Moorcock,Michael,The Secret of the Runestaff,,,
15,Moorcock,Michael,The City of the Beast,,,
15,Moorcock,Michael,The Silver Warriors,,,
15,Moorcock,Michael,The Bull and the Spear,,,
15,Moorcock,Michael,The Jewel in the Skull,,,
15,Moorcock,Michael,The Knight of the Swords,,,
16,Moore,C.L.,Doomsday Morning,,,
16,Moore,C.L.,The Best of C.L. Moore,,,
16,Moore,C.L.,Judgment Night,,,
16,Moore,C.L.,Judgment Night,,,
16,Moore,C.L.,Doomsday Morning,,,
16,Moore,Ward,Caduceus Wild,,,
16,Moore,Ward,Joyleg,,,
16,Moore,Ward,Greener Than You Think,,,
16,Moore,Ward,The Lights of Zetar,,,
16,Moore,Ward,The Blood Stones,,,
16,Moore,Ward,The Caves of Madness,,,
16,Morgan,Allan,Blood,,,
16,Morgan,Dan,Seed of Stars,,,
16,Morgan,Dan,A Thunder of Stars,,,
16,Morgan,Dan,The Several Minds,,,
16,Morgan,Dan,The New Minds,,,
16,Morgan,Dan,The Several Minds,,,
17,Morressy,John,Starbrat,,,
17,Morris,Desmond,The Naked Ape,,,
17,Morris,Janet,"I, The Sun",,,
17,Morris,Janet,High Cough of Silistra,,,
17,Morris,Janet,The Carnelian Throne,,,
17,Morris,Janet,The Wood Beyond The World,,,
17,Morris,Janet,Wind From The Abyss,,,
17,Morris,Janet,High Cough of Silistra,,,
17,Morris,Janet,The Golden Sword,,,
17,Morris,William,The Well at the World's End I,,,
